"Year","Country","Area","CatchCategory","CATONRaisedOrImported","SeasonType","Season","Fleet","ReportingCategory","MisreportedArea","Caton","OfficialLandings","Usage","Effort","UnitEffort","metier2"
2017,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",3,"MIS_MIS_0_0_0_HC","All - reported, nonreported and misreported",NA,28108,0,NA,-9,NA,"Other"
2017,"UK (England)","27.7.d","Landings","Imported_Data","Quarter",4,"OTM_SPF_32-69_0_0_all","All - reported, nonreported and misreported",NA,17758,0,NA,38707,"kWd","OTM_SPF_32-69_0_0_all"
2017,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",1,"MIS_MIS_0_0_0_HC","All - reported, nonreported and misreported",NA,38189,0,NA,-9,NA,"Other"
2017,"Ireland","27.7.g","Landings","Imported_Data","Quarter",4,"PTM_SPF_16-31_0_0_all","Reported",NA,140255,140000,NA,-9,NA,"PTM_SPF_16-31_0_0_all"
2017,"Germany","27.7.e","Landings","Imported_Data","Quarter",3,"OTM_SPF_32-69_0_0_all","Reported",NA,14628,15000,NA,25920,"kWd","OTM_SPF_32-69_0_0_all"
2017,"Germany","27.7.d","Landings","Imported_Data","Quarter",4,"OTM_SPF_32-69_0_0_all","Reported",NA,20217,20000,NA,60480,"kWd","OTM_SPF_32-69_0_0_all"
2017,"France","27.7.d","Discards","Imported_Data","Quarter",2,"OTM_SPF_32-69_0_0_all","Reported",NA,8703.88,0,NA,298822,"kWd","OTM_SPF_32-69_0_0_all"
2017,"France","27.7.d","Discards","Imported_Data","Quarter",3,"OTB_SPF_32-69_0_0_all","Reported",NA,3629.46,0,NA,90100,"kWd","OTB_SPF_32-69_0_0_all"
2017,"Germany","27.7.e","Landings","Imported_Data","Quarter",3,"OTM_SPF_16-31_0_0","Reported",NA,15134,15000,NA,6862,"kWd","OTM_SPF_16-31_0_0"
2017,"Denmark","27.7.d","Landings","Imported_Data","Quarter",3,"PS_SPF_0_0_0","Reported",NA,1309736.48,1310000,NA,-9,NA,"PS_SPF_0_0_0"
2018,"Ireland","27.7.g","Landings","Imported_Data","Quarter",4,"PTM_SPF_32-69_0_0_all","Reported",NA,39327,0,NA,-9,NA,"PTM_SPF_32-69_0_0_all"
2018,"Netherlands","27.7","Landings","Imported_Data","Quarter",2,"SSC_DEF_70-99_0_0_all","Reported",NA,7278,0,NA,151534,"kWd","SSC_DEF_70-99_0_0_all"
2018,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",3,"PS_SPF_0_0_0","All - reported, nonreported and misreported",NA,977295,0,NA,33669,"kWd","PS_SPF_0_0_0"
2018,"Netherlands","27.7","Landings","Imported_Data","Quarter",1,"SSC_DEF_70-99_0_0_all","Reported",NA,914,0,NA,437694,"kWd","SSC_DEF_70-99_0_0_all"
2018,"Germany","27.7.e","Landings","Imported_Data","Quarter",4,"OTM_SPF_32-69_0_0_all","Reported",NA,101455,101000,NA,62514,"kWd","OTM_SPF_32-69_0_0_all"
2018,"Ireland","27.7.g","Landings","Imported_Data","Quarter",4,"PTM_SPF_16-31_0_0_all","Reported",NA,39327,39000,NA,-9,NA,"PTM_SPF_16-31_0_0_all"
2018,"Germany","27.7.d","Landings","Imported_Data","Quarter",3,"OTM_SPF_32-69_0_0_all","Reported",NA,225289,225000,NA,32221,"kWd","OTM_SPF_32-69_0_0_all"
2018,"UK (England)","27.7.d","Landings","Imported_Data","Quarter",3,"OTB_DEF_70-99_0_0_all","All - reported, nonreported and misreported",NA,4,0,NA,60,"fd","Other"
2018,"UK (England)","27.7.f","BMS landing","Imported_Data","Quarter",4,"OTM_SPF_32-69_0_0_all","All - reported, nonreported and misreported",NA,1104,0,NA,2191,"kWd","OTM_SPF_32-69_0_0_all"
2018,"UK (England)","27.7.d","Landings","Imported_Data","Quarter",4,"OTM_SPF_32-69_0_0_all","All - reported, nonreported and misreported",NA,10807,0,NA,19719,"kWd","OTM_SPF_32-69_0_0_all"
2018,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",4,"MIS_MIS_0_0_0_HC","All - reported, nonreported and misreported",NA,225223,0,NA,-9,NA,"Other"
2018,"UK (England)","27.7.f","Landings","Imported_Data","Quarter",3,"MIS_MIS_0_0_0_HC","All - reported, nonreported and misreported",NA,260,0,NA,-9,NA,"Other"
2018,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",1,"OTB_DEF_70-99_0_0_all","All - reported, nonreported and misreported",NA,138,0,NA,-9,NA,"Other"
2018,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",3,"MIS_MIS_0_0_0_HC","All - reported, nonreported and misreported",NA,154378,0,NA,-9,NA,"Other"
2018,"Netherlands","27.7","Landings","Imported_Data","Quarter",4,"SSC_DEF_70-99_0_0_all","Reported",NA,1650,0,NA,426794,"kWd","SSC_DEF_70-99_0_0_all"
2018,"Netherlands","27.7","Landings","Imported_Data","Quarter",3,"SSC_DEF_70-99_0_0_all","Reported",NA,3279,0,NA,87285,"kWd","SSC_DEF_70-99_0_0_all"
2018,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",2,"GNS_DEF_all_0_0_all","All - reported, nonreported and misreported",NA,1623,0,NA,-9,NA,"GNS_DEF_all_0_0_all"
2018,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",4,"PS_SPF_0_0_0","All - reported, nonreported and misreported",NA,2038445,0,NA,37456,"kWd","PS_SPF_0_0_0"
2018,"UK (England)","27.7.f","Landings","Imported_Data","Quarter",1,"PS_SPF_0_0_0","All - reported, nonreported and misreported",NA,554202,0,NA,12880,"kWd","PS_SPF_0_0_0"
2018,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",1,"OTM_SPF_32-69_0_0_all","All - reported, nonreported and misreported",NA,255007,0,NA,19338,"kWd","OTM_SPF_32-69_0_0_all"
2018,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",4,"GNS_DEF_all_0_0_all","All - reported, nonreported and misreported",NA,658082,0,NA,-9,NA,"GNS_DEF_all_0_0_all"
2018,"UK (England)","27.7.f","Landings","Imported_Data","Quarter",4,"GNS_DEF_all_0_0_all","All - reported, nonreported and misreported",NA,922759,0,NA,-9,NA,"GNS_DEF_all_0_0_all"
2018,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",3,"GNS_DEF_all_0_0_all","All - reported, nonreported and misreported",NA,42528,0,NA,-9,NA,"GNS_DEF_all_0_0_all"
2018,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",1,"PS_SPF_0_0_0","All - reported, nonreported and misreported",NA,761919,0,NA,14046,"kWd","PS_SPF_0_0_0"
2018,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",1,"MIS_MIS_0_0_0_HC","All - reported, nonreported and misreported",NA,25506,0,NA,-9,NA,"Other"
2018,"UK (England)","27.7.f","Landings","Imported_Data","Quarter",3,"GNS_DEF_all_0_0_all","All - reported, nonreported and misreported",NA,298574,0,NA,-9,NA,"GNS_DEF_all_0_0_all"
2018,"UK (England)","27.7.f","Landings","Imported_Data","Quarter",1,"MIS_MIS_0_0_0_HC","All - reported, nonreported and misreported",NA,13,0,NA,-9,NA,"Other"
2018,"UK (England)","27.7.f","Landings","Imported_Data","Quarter",1,"GNS_DEF_all_0_0_all","All - reported, nonreported and misreported",NA,122590,0,NA,-9,NA,"GNS_DEF_all_0_0_all"
2018,"UK (England)","27.7.d","Landings","Imported_Data","Quarter",4,"SSC_DEF_All_0_0_All","All - reported, nonreported and misreported",NA,230,0,NA,40,"fd","Other"
2018,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",2,"OTB_DEF_70-99_0_0_all","All - reported, nonreported and misreported",NA,1,0,NA,-9,NA,"Other"
2018,"UK (England)","27.7.d","Landings","Imported_Data","Quarter",2,"GNS_DEF_all_0_0_all","All - reported, nonreported and misreported",NA,1,0,NA,21,"fd","GNS_DEF_all_0_0_all"
2018,"UK (England)","27.7.d","BMS landing","Imported_Data","Quarter",4,"OTM_SPF_32-69_0_0_all","All - reported, nonreported and misreported",NA,368,0,NA,19719,"kWd","OTM_SPF_32-69_0_0_all"
2018,"Germany","27.7.d","Landings","Imported_Data","Quarter",4,"OTM_SPF_32-69_0_0_all","Reported",NA,46439,46000,NA,28681,"kWd","OTM_SPF_32-69_0_0_all"
2018,"UK (England)","27.7.f","Landings","Imported_Data","Quarter",4,"MIS_MIS_0_0_0_HC","All - reported, nonreported and misreported",NA,25,0,NA,-9,NA,"Other"
2018,"UK (England)","27.7.d","Landings","Imported_Data","Quarter",1,"SSC_DEF_All_0_0_All","All - reported, nonreported and misreported",NA,211,0,NA,30,"fd","Other"
2018,"Belgium","27.7.d","Landings","Imported_Data","Quarter",3,"SSC_DEF_70-99_0_0_all","Reported",NA,113,0,NA,19116,"kWd","SSC_DEF_70-99_0_0_all"
2018,"Germany","27.7.d","Landings","Imported_Data","Quarter",4,"OTB_DEF_32-69_0_0_all","Reported",NA,47000,47000,NA,398329,"kWd","Other"
2018,"Belgium","27.7.d","Landings","Imported_Data","Quarter",4,"SSC_DEF_70-99_0_0_all","Reported",NA,79,0,NA,105804,"kWd","SSC_DEF_70-99_0_0_all"
2018,"Germany","27.7.e","Landings","Imported_Data","Quarter",4,"OTM_SPF_16-31_0_0","Reported",NA,118692,119000,NA,16019,"kWd","OTM_SPF_16-31_0_0"
2018,"Germany","27.7.d","Landings","Imported_Data","Quarter",3,"OTB_DEF_32-69_0_0_all","Reported",NA,219136,219000,NA,114971,"kWd","Other"
2018,"Netherlands","27.7","Landings","Imported_Data","Quarter",3,"SSC_DEF_100-119_0_0_all","Reported",NA,70,0,NA,1356,"kWd","Other"
2018,"Netherlands","27.7","Landings","Imported_Data","Quarter",4,"SSC_DEF_100-119_0_0_all","Reported",NA,44,0,NA,12669,"kWd","Other"
2018,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",2,"MIS_MIS_0_0_0_HC","All - reported, nonreported and misreported",NA,50,0,NA,-9,NA,"Other"
2018,"UK (England)","27.7.f","Landings","Imported_Data","Quarter",3,"PS_SPF_0_0_0","All - reported, nonreported and misreported",NA,477292,0,NA,12143,"kWd","PS_SPF_0_0_0"
2018,"UK (England)","27.7.e","Discards","Imported_Data","Quarter",1,"OTB_DEF_70-99_0_0_all","All - reported, nonreported and misreported",NA,59,0,NA,-9,NA,"Other"
2018,"UK (England)","27.7.f","Landings","Imported_Data","Quarter",4,"PS_SPF_0_0_0","All - reported, nonreported and misreported",NA,36388,0,NA,629,"kWd","PS_SPF_0_0_0"
2018,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",4,"OTM_SPF_32-69_0_0_all","All - reported, nonreported and misreported",NA,232718,0,NA,20308,"kWd","OTM_SPF_32-69_0_0_all"
2018,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",1,"GNS_DEF_all_0_0_all","All - reported, nonreported and misreported",NA,344617,0,NA,-9,NA,"GNS_DEF_all_0_0_all"
2018,"France","27.7.d","Discards","Imported_Data","Quarter",2,"OTM_SPF_32-69_0_0_all","Reported",NA,145.37,0,NA,35747,"kWd","OTM_SPF_32-69_0_0_all"
2018,"France","27.7.d","Discards","Imported_Data","Quarter",3,"OTM_SPF_32-69_0_0_all","Reported",NA,15428.51,0,NA,80010,"kWd","OTM_SPF_32-69_0_0_all"
2018,"UK (England)","27.7.f","Landings","Imported_Data","Quarter",2,"GNS_DEF_all_0_0_all","All - reported, nonreported and misreported",NA,81,0,NA,-9,NA,"GNS_DEF_all_0_0_all"
2018,"UK (England)","27.7.d","Landings","Imported_Data","Quarter",2,"SSC_DEF_All_0_0_All","All - reported, nonreported and misreported",NA,455,0,NA,18,"fd","Other"
2018,"Belgium","27.7.d","Landings","Imported_Data","Quarter",1,"SSC_DEF_70-99_0_0_all","Reported",NA,67,0,NA,86508,"kWd","SSC_DEF_70-99_0_0_all"
2018,"Denmark","27.7.d","Landings","Imported_Data","Quarter",4,"PS_SPF_0_0_0","Reported",NA,158734.56,159000,NA,-9,NA,"PS_SPF_0_0_0"
2018,"Denmark","27.7.d","Landings","Imported_Data","Quarter",3,"PS_SPF_0_0_0","Reported",NA,25500,26000,NA,-9,NA,"PS_SPF_0_0_0"
2018,"Denmark","27.7.e","Landings","Imported_Data","Quarter",4,"PS_SPF_0_0_0","Reported",NA,8942.79,9000,NA,-9,NA,"PS_SPF_0_0_0"
2018,"Belgium","27.7.d","Landings","Imported_Data","Quarter",2,"SSC_DEF_70-99_0_0_all","Reported",NA,721,1000,NA,18054,"kWd","SSC_DEF_70-99_0_0_all"
2018,"Belgium","27.7.e","Landings","Imported_Data","Quarter",3,"SSC_DEF_70-99_0_0_all","Reported",NA,437,0,NA,7434,"kWd","SSC_DEF_70-99_0_0_all"
2018,"Netherlands","27.7","Landings","Imported_Data","Quarter",2,"OTM_SPF_32-69_0_0_all","Reported",NA,1311,0,NA,500835,"kWd","OTM_SPF_32-69_0_0_all"
2018,"Netherlands","27.7","Landings","Imported_Data","Quarter",4,"OTM_SPF_32-69_0_0_all","Reported",NA,404946,0,NA,1213608,"kWd","OTM_SPF_32-69_0_0_all"
2018,"Ireland","27.7.j","Landings","Imported_Data","Quarter",4,"PTM_SPF_32-69_0_0_all","Reported",NA,5150,0,NA,-9,NA,"PTM_SPF_32-69_0_0_all"
2018,"Denmark","27.7.e","Landings","Imported_Data","Quarter",3,"PS_SPF_0_0_0","Reported",NA,60000,60000,NA,-9,NA,"PS_SPF_0_0_0"
2018,"Denmark","27.7.h","Landings","Imported_Data","Quarter",4,"PS_SPF_0_0_0","Reported",NA,10060.64,10000,NA,-9,NA,"PS_SPF_0_0_0"
2018,"Ireland","27.7.j","Landings","Imported_Data","Quarter",4,"PTM_SPF_16-31_0_0_all","Reported",NA,5150,5000,NA,-9,NA,"PTM_SPF_16-31_0_0_all"
2018,"Netherlands","27.7","Landings","Imported_Data","Quarter",3,"OTM_SPF_32-69_0_0_all","Reported",NA,97843,0,NA,156957,"kWd","OTM_SPF_32-69_0_0_all"
2018,"Netherlands","27.7","Landings","Imported_Data","Quarter",1,"OTM_SPF_32-69_0_0_all","Reported",NA,293690,0,NA,1926796,"kWd","OTM_SPF_32-69_0_0_all"
2019,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",3,"MIS_MIS_0_0_0_HC","All - reported, nonreported and misreported",NA,56512,0,NA,-9,NA,"Other"
2019,"Netherlands","27.7.e","Landings","Imported_Data","Quarter",3,"SSC_DEF_70-99_0_0_all","Reported",NA,780,0,NA,31771,"kWd","SSC_DEF_70-99_0_0_all"
2019,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",4,"MIS_MIS_0_0_0_HC","All - reported, nonreported and misreported",NA,274456,0,NA,-9,NA,"Other"
2019,"Netherlands","27.7.e","Landings","Imported_Data","Quarter",4,"SSC_DEF_70-99_0_0_all","Reported",NA,30,0,NA,8678,"kWd","SSC_DEF_70-99_0_0_all"
2019,"France","27.7.d","Discards","Imported_Data","Quarter",4,"OTM_SPF_32-69_0_0_all","Reported",NA,110581.17,0,NA,338235,"kWd","OTM_SPF_32-69_0_0_all"
2019,"Belgium","27.7.f","Landings","Imported_Data","Quarter",2,"TBB_DEF_70-99_0_0_all","Reported",NA,7,0,NA,398386,"kWd","Other"
2019,"Netherlands","27.7.g","Landings","Imported_Data","Quarter",4,"OTM_SPF_32-69_0_0_all","Reported",NA,600,0,NA,158611,"kWd","OTM_SPF_32-69_0_0_all"
2019,"Belgium","27.7.d","Landings","Imported_Data","Quarter",4,"SSC_DEF_70-99_0_0_all","Reported",NA,54,0,NA,49800,"kWd","SSC_DEF_70-99_0_0_all"
2019,"Netherlands","27.7.d","Landings","Imported_Data","Quarter",2,"SSC_DEF_70-99_0_0_all","Reported",NA,8970,0,NA,117892,"kWd","SSC_DEF_70-99_0_0_all"
2019,"Netherlands","27.7.d","Landings","Imported_Data","Quarter",1,"OTM_SPF_32-69_0_0_all","Reported",NA,210,0,NA,46838,"kWd","OTM_SPF_32-69_0_0_all"
2019,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",1,"OTM_SPF_32-69_0_0_all","All - reported, nonreported and misreported",NA,75902,0,NA,-9,NA,"OTM_SPF_32-69_0_0_all"
2019,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",1,"PS_SPF_0_0_0","All - reported, nonreported and misreported",NA,662283,0,NA,15995,"kWd","PS_SPF_0_0_0"
2019,"UK (England)","27.7.f","Landings","Imported_Data","Quarter",3,"PS_SPF_0_0_0","All - reported, nonreported and misreported",NA,433844,0,NA,12880,"kWd","PS_SPF_0_0_0"
2019,"Germany","27.7.e","Landings","Imported_Data","Quarter",4,"OTM_SPF_16-31_0_0","Reported",NA,8848,9000,NA,4040,"kWd","OTM_SPF_16-31_0_0"
2019,"Lithuania","27.7.d","Landings","Imported_Data","Quarter",4,"OTM_SPF_32-69_0_0_all","Reported",NA,39025,39000,NA,-9,NA,"OTM_SPF_32-69_0_0_all"
2019,"Netherlands","27.7.e","Landings","Imported_Data","Quarter",2,"SSC_DEF_70-99_0_0_all","Reported",NA,330,0,NA,43946,"kWd","SSC_DEF_70-99_0_0_all"
2019,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",4,"OTM_SPF_32-69_0_0_all","All - reported, nonreported and misreported",NA,122633,0,NA,-9,NA,"OTM_SPF_32-69_0_0_all"
2019,"Netherlands","27.7.e","Landings","Imported_Data","Quarter",4,"OTM_SPF_32-69_0_0_all","Reported",NA,1520,0,NA,17772,"kWd","OTM_SPF_32-69_0_0_all"
2019,"UK(Scotland)","27.7.d","Landings","Imported_Data","Quarter",4,"OTB_CRU_70-99_0_0_all","Reported",NA,9,0,NA,41514,"kWd","Other"
2019,"Belgium","27.7.d","Landings","Imported_Data","Quarter",1,"SSC_DEF_70-99_0_0_all","Reported",NA,401,0,NA,131184,"kWd","SSC_DEF_70-99_0_0_all"
2019,"Netherlands","27.7.d","Landings","Imported_Data","Quarter",4,"SSC_DEF_70-99_0_0_all","Reported",NA,2320,0,NA,393712,"kWd","SSC_DEF_70-99_0_0_all"
2019,"Germany","27.7.d","Landings","Imported_Data","Quarter",4,"OTM_SPF_32-69_0_0_all","Reported",NA,14352,14000,NA,28681,"kWd","OTM_SPF_32-69_0_0_all"
2019,"UK (England)","27.7.d","BMS landing","Imported_Data","Quarter",1,"OTM_SPF_32-69_0_0_all","All - reported, nonreported and misreported",NA,265,0,NA,28483,"kWd","OTM_SPF_32-69_0_0_all"
2019,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",4,"PS_SPF_0_0_0","All - reported, nonreported and misreported",NA,1452580,0,NA,37457,"kWd","PS_SPF_0_0_0"
2019,"UK (England)","27.7.e","BMS landing","Imported_Data","Quarter",3,"PS_SPF_0_0_0","All - reported, nonreported and misreported",NA,140450,0,NA,30747,"kWd","PS_SPF_0_0_0"
2019,"Germany","27.7.d","Landings","Imported_Data","Quarter",4,"OTB_DEF_16-31_0_0","Reported",NA,9584,10000,NA,29804,"kWd","Other"
2019,"UK(Scotland)","27.7.d","Landings","Imported_Data","Quarter",2,"OTB_CRU_70-99_0_0_all","Reported",NA,308,0,NA,1248,"kWd","Other"
2019,"Netherlands","27.7.d","Landings","Imported_Data","Quarter",3,"SSC_DEF_70-99_0_0_all","Reported",NA,5070,0,NA,104976,"kWd","SSC_DEF_70-99_0_0_all"
2019,"Poland","27.7.g","Landings","Imported_Data","Quarter",4,"OTM_SPF_32-69_0_0_all","Reported",NA,418,0,NA,28800,"kWd","OTM_SPF_32-69_0_0_all"
2019,"UK (England)","27.7.f","Landings","Imported_Data","Quarter",4,"PS_SPF_0_0_0","All - reported, nonreported and misreported",NA,515996,0,NA,8341,"kWd","PS_SPF_0_0_0"
2019,"UK (England)","27.7.e","BMS landing","Imported_Data","Quarter",4,"PS_SPF_0_0_0","All - reported, nonreported and misreported",NA,329950,0,NA,37457,"kWd","PS_SPF_0_0_0"
2019,"Germany","27.7.d","Landings","Imported_Data","Quarter",3,"OTB_DEF_32-69_0_0_all","Reported",NA,3132,3000,NA,5103,"kWd","Other"
2019,"Ireland","27.7.g","Landings","Imported_Data","Quarter",1,"PTM_SPF_16-31_0_0_all","Reported",NA,16370,16000,NA,-9,NA,"PTM_SPF_16-31_0_0_all"
2019,"Germany","27.7.e","Landings","Imported_Data","Quarter",4,"OTM_SPF_32-69_0_0_all","Reported",NA,9683,10000,NA,40082,"kWd","OTM_SPF_32-69_0_0_all"
2019,"Netherlands","27.7.e","Landings","Imported_Data","Quarter",1,"SSC_DEF_70-99_0_0_all","Reported",NA,240,0,NA,53736,"kWd","SSC_DEF_70-99_0_0_all"
2019,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",1,"MIS_MIS_0_0_0_HC","All - reported, nonreported and misreported",NA,78944,0,NA,-9,NA,"Other"
2019,"UK(Scotland)","27.7.d","Landings","Imported_Data","Quarter",1,"OTB_CRU_70-99_0_0_all","Reported",NA,351,0,NA,154638,"kWd","Other"
2019,"Belgium","27.7.d","Landings","Imported_Data","Quarter",1,"OTB_CRU_70-99_0_0_all","Reported",NA,4,0,NA,10024,"kWd","Other"
2019,"Netherlands","27.7.d","Landings","Imported_Data","Quarter",1,"SSC_DEF_70-99_0_0_all","Reported",NA,4140,0,NA,459410,"kWd","SSC_DEF_70-99_0_0_all"
2019,"Netherlands","27.7.d","Landings","Imported_Data","Quarter",4,"OTM_SPF_32-69_0_0_all","Reported",NA,58670,0,NA,562839,"kWd","OTM_SPF_32-69_0_0_all"
2019,"UK (England)","27.7.d","Landings","Imported_Data","Quarter",1,"OTM_SPF_32-69_0_0_all","All - reported, nonreported and misreported",NA,67300,0,NA,28483,"kWd","OTM_SPF_32-69_0_0_all"
2019,"UK (England)","27.7.e","BMS landing","Imported_Data","Quarter",1,"PS_SPF_0_0_0","All - reported, nonreported and misreported",NA,149500,0,NA,15995,"kWd","PS_SPF_0_0_0"
2019,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",3,"PS_SPF_0_0_0","All - reported, nonreported and misreported",NA,750397,0,NA,30747,"kWd","PS_SPF_0_0_0"
2019,"Germany","27.7.d","Landings","Imported_Data","Quarter",4,"OTB_DEF_32-69_0_0_all","Reported",NA,3531,4000,NA,334676,"kWd","Other"
2019,"Lithuania","27.7.e","Landings","Imported_Data","Quarter",4,"OTM_SPF_32-69_0_0_all","Reported",NA,1433,1000,NA,-9,NA,"OTM_SPF_32-69_0_0_all"
2019,"Germany","27.7.d","Landings","Imported_Data","Quarter",3,"OTM_SPF_32-69_0_0_all","Reported",NA,3427,3000,NA,32221,"kWd","OTM_SPF_32-69_0_0_all"
2019,"UK (England)","27.7.d","Landings","Imported_Data","Quarter",1,"GTR_DEF_all_0_0_all","All - reported, nonreported and misreported",NA,6,0,NA,-9,NA,"Other"
2019,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",1,"GNS_DEF_all_0_0_all","All - reported, nonreported and misreported",NA,159535,0,NA,-9,NA,"GNS_DEF_all_0_0_all"
2019,"UK (England)","27.7.f","Landings","Imported_Data","Quarter",4,"GNS_DEF_all_0_0_all","All - reported, nonreported and misreported",NA,838394,0,NA,-9,NA,"GNS_DEF_all_0_0_all"
2019,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",3,"GNS_DEF_all_0_0_all","All - reported, nonreported and misreported",NA,49858,0,NA,-9,NA,"GNS_DEF_all_0_0_all"
2019,"Belgium","27.7.d","Landings","Imported_Data","Quarter",3,"SSC_DEF_70-99_0_0_all","Reported",NA,3,0,NA,2400,"kWd","SSC_DEF_70-99_0_0_all"
2019,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",4,"GNS_DEF_all_0_0_all","All - reported, nonreported and misreported",NA,662474,0,NA,-9,NA,"GNS_DEF_all_0_0_all"
2019,"UK (England)","27.7.d","Landings","Imported_Data","Quarter",1,"SSC_DEF_All_0_0_All","All - reported, nonreported and misreported",NA,628,0,NA,-9,NA,"Other"
2019,"UK (England)","27.7.f","Landings","Imported_Data","Quarter",1,"MIS_MIS_0_0_0_HC","All - reported, nonreported and misreported",NA,2616,0,NA,-9,NA,"Other"
2019,"UK (England)","27.7.f","Landings","Imported_Data","Quarter",1,"GNS_DEF_all_0_0_all","All - reported, nonreported and misreported",NA,21077,0,NA,-9,NA,"GNS_DEF_all_0_0_all"
2019,"UK (England)","27.7.d","Landings","Imported_Data","Quarter",2,"SSC_DEF_All_0_0_All","All - reported, nonreported and misreported",NA,2787,0,NA,-9,NA,"Other"
2019,"UK (England)","27.7.f","Landings","Imported_Data","Quarter",3,"GNS_DEF_all_0_0_all","All - reported, nonreported and misreported",NA,188824,0,NA,-9,NA,"GNS_DEF_all_0_0_all"
2019,"UK (England)","27.7.f","Landings","Imported_Data","Quarter",3,"MIS_MIS_0_0_0_HC","All - reported, nonreported and misreported",NA,12,0,NA,-9,NA,"Other"
2019,"UK (England)","27.7.e","Landings","Imported_Data","Quarter",2,"MIS_MIS_0_0_0_HC","All - reported, nonreported and misreported",NA,12,0,NA,-9,NA,"Other"
